No. freqHz  powerdB
1031    7700000000.0    6.03
1032    7750000000.0    6.08
1033    7800000000.0    6.08
1034    7850000000.0    6.08
1035    7900000000.0    6.08
1036    7950000000.0    6.08
1037    8000000000.0    6.08
1038    8050000000.0    6.08
1039    8100000000.0    6.08
1040    8150000000.0    6.08
1041    8200000000.0    6.04
1042    8250000000.0    6.04
1043    8300000000.0    6.04
1044    8350000000.0    6.07
1045    8400000000.0    6.07
1046    8450000000.0    6.07
1047    8500000000.0    6.07
1048    8550000000.0    6.07
1049    8600000000.0    6.07
1050    8650000000.0    6.07
1051    8700000000.0    6.07
1052    8750000000.0    6.11
1053    8800000000.0    6.11
1054    8850000000.0    6.11
1055    8900000000.0    6.11
1056    8950000000.0    6.08
1057    9000000000.0    6.08
1058    9050000000.0    6.12
1059    9100000000.0    6.12
1060    9150000000.0    6.18
1061    9200000000.0    6.13
1062    9250000000.0    6.17
1063    9300000000.0    6.17
1064    9350000000.0    6.17
1065    9400000000.0    6.22
1066    9450000000.0    6.14
1067    9500000000.0    6.14
